season,passer_id,player_name,team,games,dropbacks,epa_per_db,total_epa,any_a,pass_yards,scramble_yards,rush_yards,total_yards,pass_tds,scramble_tds,rush_tds,rec_tds,total_tds,interceptions,fumbles_lost,turnovers,team_wins,pts_per_drive,total_plays,epa_per_play,pass_att,sacks,scrambles,designed_runs,late_epa,late_tds,late_plays,late_epa_per_play,pct_team_yards,pct_team_tds,wpa_total,close_epa,close_epa_per_play,wins_vs_top10,wins_vs_top10_x,wins_vs_top10_y,success_rate,negative_play_rate,cpoe,win_pct,offensive_allpros_nqb
2005,00-0004293,T.Dilfer,CLE,11,,,-43.45,5.245,2321,0,22,2343,11,0,0,0,11,12,8,20,6,8.286,364.0,-0.1194,332.0,23.0,0.0,9.0,0.0,0.0,0.0,0.0,49.3,55.0,-1.255,,,0.0,,,0.4286,0.1181,,0.375,0.0
2005,00-0006355,T.Green,KC,16,,,65.71,6.877,4014,0,23,4037,17,0,0,0,17,10,7,17,10,15.5,547.0,0.1201,506.0,32.0,0.0,9.0,30.31,4.0,132.0,0.2296,63.7,38.6,1.605,,,0.0,,,0.4717,0.0914,,0.625,0.5
2005,00-0019623,T.Rattay,SF,4,,,-20.68,4.094,667,0,2,669,5,0,0,0,5,6,4,10,4,8.241,108.0,-0.1915,96.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,17.9,27.8,-0.712,,,0.0,,,0.4167,0.1852,,0.25,0.0
2005,00-0016193,V.Testaverde,NYJ,6,,,-36.99,3.602,777,0,2,779,1,0,2,0,3,6,6,12,4,8.571,123.0,-0.3007,106.0,12.0,0.0,5.0,6.34,1.0,7.0,0.9059,18.7,13.0,-0.634,,,0.0,,,0.3984,0.1951,,0.25,0.0
2006,00-0001823,A.Brooks,LV,8,,,-66.28,2.921,1105,87,38,1230,3,0,0,0,3,8,7,15,0,0.0,237.0,-0.2797,190.0,26.0,11.0,10.0,-32.7,1.0,97.0,-0.3371,29.1,21.4,-1.869,,,0.0,,,0.3966,0.173,-2.024,0.0,0.0
2006,00-0023436,A.Smith,SF,16,,,-39.46,4.91,2901,75,90,3066,16,1,1,0,18,15,7,22,7,10.643,506.0,-0.078,439.0,37.0,15.0,15.0,-11.36,5.0,133.0,-0.0854,61.1,60.0,-0.74,,,0.0,,,0.3992,0.1166,-0.8338,0.4375,0.0
2006,00-0023504,A.Walter,LV,12,,,-125.98,2.791,1677,29,2,1708,3,0,0,0,3,13,11,24,0,0.0,334.0,-0.3772,275.0,46.0,4.0,9.0,-24.36,0.0,61.0,-0.3993,40.4,21.4,-2.441,,,0.0,,,0.3533,0.2096,-6.1658,0.0,0.0
2006,00-0005106,B.Favre,GB,16,,,-17.3,5.215,3885,14,24,3923,18,0,1,0,19,18,7,25,8,11.148,642.0,-0.027,611.0,21.0,1.0,9.0,-5.04,3.0,168.0,-0.03,69.9,65.5,-0.183,,,0.0,,,0.4221,0.0763,-5.3562,0.5,0.0
2006,00-0024408,B.Gradkowski,TB,13,,,-93.29,3.675,1661,145,20,1826,9,0,0,0,9,9,7,16,4,6.806,388.0,-0.2404,326.0,25.0,29.0,8.0,-17.78,0.0,40.0,-0.4445,41.8,39.1,-1.283,,,0.0,,,0.3686,0.1057,-6.0094,0.25,0.0
2006,00-0008442,B.Johnson,MIN,15,,,-84.26,4.41,2750,78,11,2839,9,0,1,0,10,15,6,21,6,9.724,489.0,-0.1723,438.0,28.0,17.0,6.0,-9.39,2.0,48.0,-0.1956,55.7,31.2,-2.707,,,0.0,,,0.4049,0.1002,0.9891,0.375,0.0
2006,00-0022177,B.Leftwich,JAX,6,,,0.36,5.311,1158,41,8,1207,7,1,1,0,9,5,1,6,8,14.269,210.0,0.0017,184.0,9.0,10.0,7.0,0.0,0.0,0.0,0.0,22.6,20.9,0.092,,,0.0,,,0.4095,0.0762,-1.2312,0.5,0.0
2006,00-0022924,B.Roethlisberger,PIT,15,,,-4.22,5.035,3528,78,28,3634,18,1,1,0,20,23,5,28,8,13.074,535.0,-0.0079,465.0,46.0,14.0,10.0,28.37,6.0,119.0,0.2384,61.3,46.5,0.691,,,0.0,,,0.4542,0.1383,1.547,0.5,0.0
2006,00-0023502,C.Frye,CLE,13,,,-79.48,3.746,2449,111,110,2670,10,0,3,0,13,17,8,25,4,8.207,473.0,-0.168,389.0,44.0,15.0,25.0,-13.42,0.0,40.0,-0.3354,59.7,48.1,-3.018,,,0.0,,,0.4271,0.148,4.9269,0.25,0.0
2006,00-0021429,C.Palmer,CIN,16,,,59.81,6.848,4036,38,7,4081,28,0,0,0,28,13,8,21,8,13.815,568.0,0.1053,516.0,36.0,6.0,10.0,9.59,6.0,141.0,0.068,71.9,65.1,1.155,,,0.0,,,0.493,0.1021,5.4532,0.5,1.0
2006,00-0019559,C.Pennington,NYJ,16,,,28.31,5.512,3352,94,27,3473,17,0,0,0,17,16,6,22,10,12.154,534.0,0.053,479.0,29.0,17.0,9.0,-0.57,4.0,149.0,-0.0038,69.4,51.5,1.195,,,0.0,,,0.4644,0.0955,2.8658,0.625,0.0
2006,00-0022005,C.Simms,TB,3,,,-41.5,2.367,585,8,0,593,1,1,0,0,2,7,0,7,4,6.806,112.0,-0.3705,105.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,13.6,8.7,-0.625,,,0.0,,,0.3661,0.0982,-6.8547,0.25,0.0
2006,00-0020434,C.Weinke,CAR,3,,,-26.91,4.057,625,13,0,638,2,0,0,0,2,4,0,4,8,9.31,108.0,-0.2492,96.0,10.0,1.0,1.0,-26.91,2.0,108.0,-0.2492,12.5,7.7,-0.523,,,0.0,,,0.3981,0.1296,-4.9556,0.5,0.5
2006,00-0023645,D.Anderson,CLE,4,,,-23.74,3.766,793,4,44,841,5,0,0,0,5,8,1,9,4,8.207,127.0,-0.1869,116.0,8.0,1.0,2.0,-33.2,3.0,103.0,-0.3223,18.8,18.5,-0.687,,,0.0,,,0.4331,0.1339,-2.2456,0.25,0.0
2006,00-0001361,D.Bledsoe,DAL,6,,,-3.91,4.524,1164,26,3,1193,7,1,1,0,9,8,1,9,9,14.655,192.0,-0.0204,169.0,16.0,4.0,3.0,0.0,0.0,0.0,0.0,20.3,18.4,-0.552,,,0.0,,,0.4219,0.1302,-3.6852,0.5625,0.0
2006,00-0020531,D.Brees,NO,16,,,109.63,7.581,4424,62,-2,4484,26,0,0,0,26,11,6,17,10,14.241,589.0,0.1861,555.0,18.0,12.0,4.0,23.6,6.0,120.0,0.1967,70.6,51.0,2.817,,,0.0,,,0.489,0.0611,1.6749,0.625,0.0
2006,00-0020608,D.Carr,HOU,16,,,-51.41,4.59,2765,163,38,2966,11,1,1,0,13,12,9,21,6,9.536,527.0,-0.0976,441.0,40.0,25.0,21.0,-26.62,1.0,102.0,-0.261,65.1,44.8,-0.918,,,0.0,,,0.4402,0.1233,3.6349,0.375,0.0
2006,00-0003739,D.Culpepper,MIA,4,,,-17.76,4.442,929,20,3,952,2,1,0,0,3,3,0,3,6,9.63,162.0,-0.1096,134.0,20.0,5.0,3.0,0.0,0.0,0.0,0.0,18.3,12.0,-0.836,,,0.0,,,0.4136,0.142,-0.7762,0.375,0.0
2006,00-0021231,D.Garrard,JAX,10,,,-15.41,5.406,1735,220,40,1995,10,0,0,0,10,9,4,13,8,14.269,299.0,-0.0516,241.0,20.0,26.0,12.0,-29.15,3.0,110.0,-0.265,37.3,23.3,-0.791,,,0.0,,,0.4515,0.1104,1.736,0.5,0.0
2006,00-0007835,D.Huard,KC,10,,,20.53,7.46,1878,12,0,1890,11,0,0,0,11,1,5,6,9,12.731,267.0,0.0769,245.0,16.0,2.0,4.0,2.66,0.0,3.0,0.8867,35.4,29.7,0.466,,,0.0,,,0.4232,0.0824,-3.2746,0.5625,0.5
2006,00-0011022,D.McNabb,PHI,10,,,38.42,7.588,2612,195,21,2828,17,1,2,0,20,6,5,11,10,13.267,363.0,0.1058,314.0,21.0,19.0,9.0,0.0,0.0,0.0,0.0,47.3,40.8,1.04,,,0.0,,,0.4518,0.0964,-2.4699,0.625,0.0
2006,00-0022803,E.Manning,NYG,16,,,-24.53,5.006,3244,34,2,3280,24,0,0,0,24,18,5,23,8,11.833,556.0,-0.0441,520.0,25.0,5.0,6.0,-23.88,5.0,131.0,-0.1823,61.0,60.0,-0.148,,,0.0,,,0.4586,0.0881,-3.9664,0.5,0.0
2006,00-0023460,J.Campbell,WAS,7,,,3.4,5.453,1297,97,22,1416,10,0,0,0,10,6,1,7,5,10.964,231.0,0.0147,206.0,8.0,12.0,5.0,12.26,5.0,126.0,0.0973,26.8,29.4,-0.418,,,0.0,,,0.4199,0.0649,-5.0398,0.3125,0.0
2006,00-0024226,J.Cutler,DEN,5,,,-24.23,5.807,1001,9,11,1021,9,0,0,0,9,5,4,9,9,10.29,160.0,-0.1514,137.0,13.0,2.0,8.0,-1.2,7.0,132.0,-0.0091,20.1,25.7,-0.259,,,0.0,,,0.4,0.1437,0.1451,0.5625,0.0
2006,00-0004161,J.Delhomme,CAR,13,,,-4.97,5.481,2805,26,0,2831,17,0,0,0,17,11,5,16,8,9.31,457.0,-0.0109,431.0,22.0,4.0,0.0,11.44,2.0,27.0,0.4237,55.3,65.4,-0.707,,,0.0,,,0.4376,0.0832,1.265,0.5,0.5
2006,00-0005755,J.Garcia,PHI,8,,,19.03,7.072,1309,92,2,1403,10,0,0,0,10,2,2,4,10,13.267,212.0,0.0898,189.0,6.0,13.0,4.0,13.49,4.0,92.0,0.1466,23.5,20.4,0.891,,,0.0,,,0.4528,0.0472,0.6109,0.625,0.0
2006,00-0021141,J.Harrington,MIA,11,,,-41.49,4.219,2236,20,4,2260,12,0,0,0,12,15,0,15,6,9.63,413.0,-0.1005,387.0,14.0,4.0,8.0,-32.63,1.0,69.0,-0.4729,43.4,48.0,-1.938,,,0.0,,,0.4407,0.0726,-2.7181,0.375,0.0
2006,00-0009311,J.Kitna,DET,16,,,-51.79,4.939,4208,95,68,4371,21,0,2,0,23,22,13,35,3,11.296,686.0,-0.0755,595.0,63.0,14.0,14.0,-24.43,8.0,181.0,-0.135,83.4,69.7,-2.277,,,0.0,,,0.4563,0.1443,-0.0512,0.1875,0.0
2006,00-0022912,J.Losman,BUF,16,,,-28.72,5.196,3050,111,32,3193,19,0,1,0,20,14,11,25,7,11.111,510.0,-0.0563,428.0,47.0,15.0,20.0,5.16,7.0,117.0,0.0441,71.1,64.5,0.22,,,0.0,,,0.449,0.1471,3.3405,0.4375,0.0
2006,00-0013042,J.Plummer,DEN,12,,,-20.36,4.545,1994,69,56,2119,11,0,1,0,12,13,3,16,9,10.29,357.0,-0.057,316.0,18.0,11.0,12.0,-7.33,0.0,4.0,-1.8328,41.7,34.3,-0.648,,,0.0,,,0.4314,0.0952,-3.5628,0.5625,0.0
2006,00-0017200,K.Warner,ARI,6,,,2.6,6.418,1377,10,-2,1385,6,0,0,0,6,5,4,9,5,10.467,190.0,0.0137,168.0,14.0,2.0,6.0,15.75,1.0,48.0,0.3282,26.5,18.8,-0.782,,,0.0,,,0.4632,0.1263,1.602,0.3125,0.0
2006,00-0002110,M.Brunell,WAS,10,,,-5.24,6.12,1789,32,4,1825,8,0,0,0,8,4,3,7,5,10.964,285.0,-0.0184,262.0,12.0,5.0,6.0,-0.39,0.0,1.0,-0.3853,34.6,23.5,-0.356,,,0.0,,,0.4246,0.0667,-1.571,0.3125,0.0
2006,00-0019599,M.Bulger,LA,16,,,42.19,6.426,4301,47,6,4354,24,0,0,0,24,8,6,14,0,0.0,640.0,0.0659,582.0,49.0,3.0,6.0,37.6,8.0,152.0,0.2473,71.4,63.2,1.094,,,0.0,,,0.4672,0.1016,1.6351,0.0,0.0
2006,00-0007091,M.Hasselbeck,SEA,12,,,-3.96,4.71,2442,75,40,2557,18,0,0,0,18,15,3,18,9,11.167,417.0,-0.0095,369.0,34.0,9.0,5.0,4.15,5.0,149.0,0.0278,49.6,47.4,0.002,,,0.0,,,0.4317,0.1247,-2.4641,0.5625,0.0
2006,00-0024225,M.Leinart,ARI,12,,,-6.7,5.305,2542,39,12,2593,11,1,1,0,13,12,3,15,5,10.467,409.0,-0.0164,370.0,20.0,8.0,11.0,11.19,3.0,87.0,0.1286,49.7,40.6,0.246,,,0.0,,,0.4156,0.0905,-4.985,0.3125,0.0
2006,00-0020245,M.Vick,ATL,16,,,-18.41,4.576,2474,493,550,3517,20,0,2,0,22,13,4,17,7,10.815,553.0,-0.0333,389.0,45.0,48.0,71.0,-6.14,5.0,111.0,-0.0553,68.7,68.8,0.523,,,0.0,,,0.4304,0.1212,-4.085,0.4375,0.0
2006,00-0010346,P.Manning,IND,16,,,176.19,7.954,4397,47,2,4446,31,1,3,0,35,9,4,13,12,18.565,579.0,0.3043,555.0,14.0,6.0,4.0,56.27,11.0,156.0,0.3607,72.6,70.0,6.027,,,0.0,,,0.5613,0.0484,5.053,0.75,1.0
2006,00-0022942,P.Rivers,LAC,16,,,69.96,6.709,3387,48,10,3445,22,0,0,0,22,9,3,12,0,0.0,530.0,0.132,460.0,28.0,9.0,33.0,3.47,6.0,117.0,0.0296,57.9,38.6,1.596,,,0.0,,,0.4528,0.0981,1.8715,0.0,0.0
2006,00-0022121,R.Grossman,CHI,16,,,-44.81,5.23,3197,22,2,3221,23,0,0,0,23,20,8,28,13,12.939,508.0,-0.0882,479.0,21.0,1.0,7.0,-10.66,5.0,123.0,-0.0867,60.0,54.8,-1.543,,,0.0,,,0.4035,0.0984,-3.7685,0.8125,0.0
2006,00-0011024,S.McNair,BAL,16,,,37.62,5.757,3050,111,29,3190,16,0,1,0,17,12,4,16,13,11.767,501.0,0.0751,463.0,14.0,11.0,13.0,16.37,4.0,104.0,0.1574,63.2,53.1,1.292,,,0.0,,,0.4611,0.0619,3.1698,0.8125,0.0
2006,00-0022055,S.Wallace,SEA,6,,,-21.85,4.494,927,67,53,1047,8,0,0,0,8,7,6,13,9,11.167,166.0,-0.1316,141.0,13.0,6.0,6.0,0.0,0.0,0.0,0.0,20.3,21.1,-0.679,,,0.0,,,0.4277,0.1627,-0.2017,0.5625,0.0
2006,00-0019596,T.Brady,NE,16,,,57.6,6.062,3533,92,31,3656,24,0,0,0,24,12,9,21,12,13.75,570.0,0.1011,518.0,26.0,14.0,12.0,-3.46,4.0,126.0,-0.0274,66.5,52.2,1.326,,,0.0,,,0.4561,0.0825,0.9628,0.75,0.0
2006,00-0006355,T.Green,KC,8,,,-5.43,4.279,1342,53,12,1407,7,0,0,0,7,9,3,12,9,12.731,233.0,-0.0233,198.0,24.0,8.0,3.0,-17.02,3.0,133.0,-0.128,26.4,18.9,-0.813,,,0.0,,,0.4592,0.1545,0.7418,0.5625,0.5
2006,00-0019623,T.Rattay,TB,4,,,-4.22,6.857,748,4,0,752,4,0,0,0,4,2,3,5,4,6.806,108.0,-0.0391,101.0,4.0,1.0,2.0,-4.22,4.0,108.0,-0.0391,17.2,17.4,-0.468,,,0.0,,,0.4722,0.0833,-0.1498,0.25,0.0
2006,00-0021678,T.Romo,DAL,13,,,86.32,7.15,2903,103,14,3020,19,0,0,0,19,13,4,17,9,14.655,384.0,0.2248,339.0,21.0,16.0,8.0,2.38,6.0,146.0,0.0163,51.3,38.8,2.89,,,0.0,,,0.5339,0.099,7.9338,0.5625,0.0
2006,00-0024218,V.Young,TEN,15,,,-25.3,4.561,2199,443,117,2759,12,4,3,0,19,13,5,18,8,12.0,455.0,-0.0556,352.0,26.0,43.0,34.0,4.08,5.0,130.0,0.0314,60.9,63.3,0.403,,,0.0,,,0.3978,0.1121,-4.8653,0.5,0.0
2007,00-0020305,A.Feeley,PHI,3,,,-5.89,3.877,681,14,9,704,5,0,0,0,5,8,0,8,8,10.839,113.0,-0.0521,103.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,12.2,12.5,-0.519,,,0.0,,,0.4425,0.0973,-0.4135,0.5,0.5
2007,00-0023436,A.Smith,SF,7,,,-66.28,3.139,914,92,0,1006,2,0,0,0,2,4,5,9,5,7.3,217.0,-0.3054,191.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,24.9,7.4,-2.069,,,0.0,,,0.3226,0.1198,-10.8421,0.3125,0.0
2007,00-0024300,B.Croyle,KC,9,,,-36.56,4.096,1227,14,6,1247,6,0,0,0,6,6,4,10,4,7.793,244.0,-0.1498,223.0,16.0,4.0,1.0,-33.22,4.0,137.0,-0.2425,26.2,22.2,-0.626,,,0.0,,,0.3934,0.1066,-4.9027,0.25,0.0
2007,00-0005106,B.Favre,GB,16,,,83.74,7.219,4157,3,26,4186,28,0,0,0,28,15,7,22,13,15.0,558.0,0.1501,532.0,15.0,1.0,10.0,5.28,6.0,99.0,0.0534,69.2,63.6,2.163,,,0.0,,,0.4946,0.0681,4.4403,0.8125,0.0
2007,00-0006423,B.Griese,CHI,7,,,-2.15,4.941,1803,24,6,1833,10,0,0,0,10,12,1,13,7,10.438,284.0,-0.0076,258.0,15.0,4.0,7.0,2.81,1.0,49.0,0.0573,36.7,35.7,0.255,,,0.0,,,0.4472,0.0986,-1.3815,0.4375,0.0
2007,00-0022924,B.Roethlisberger,PIT,15,,,99.53,6.569,3158,198,8,3364,32,2,0,0,34,11,3,14,10,13.1,480.0,0.2073,403.0,47.0,22.0,8.0,9.98,7.0,105.0,0.095,62.3,77.3,1.805,,,0.0,,,0.4938,0.1271,6.6926,0.625,0.0
2007,00-0020565,C.Lemon,MIA,9,,,-8.72,4.473,1773,56,37,1866,6,1,3,0,10,6,3,9,1,9.536,362.0,-0.0241,307.0,23.0,11.0,21.0,-15.5,3.0,169.0,-0.0917,39.0,35.7,0.202,,,0.0,,,0.4061,0.0939,-3.5763,0.0625,0.0
2007,00-0021429,C.Palmer,CIN,16,,,45.95,6.154,4130,9,16,4155,26,0,0,0,26,20,4,24,7,13.103,598.0,0.0768,573.0,17.0,2.0,6.0,0.1,5.0,115.0,0.0009,73.0,66.7,0.627,,,0.0,,,0.4816,0.0686,5.3324,0.4375,0.0
2007,00-0019559,C.Pennington,NYJ,9,,,-3.01,4.853,1766,15,21,1802,10,0,1,0,11,9,2,11,4,9.926,301.0,-0.01,259.0,26.0,4.0,12.0,-8.18,1.0,83.0,-0.0986,36.5,42.3,-1.241,,,0.0,,,0.4718,0.1229,7.2049,0.25,0.0
2007,00-0019709,C.Redman,ATL,6,,,-15.17,6.348,1079,18,0,1097,10,0,0,0,10,5,1,6,4,8.931,164.0,-0.0925,149.0,9.0,6.0,0.0,-17.94,8.0,137.0,-0.1309,21.8,31.2,0.407,,,0.0,,,0.4207,0.0915,-3.1912,0.25,0.0
2007,00-0023645,D.Anderson,CLE,16,,,33.08,6.336,3786,63,26,3875,29,0,3,0,32,19,5,24,10,13.862,553.0,0.0598,521.0,15.0,10.0,7.0,-15.19,5.0,126.0,-0.1206,67.8,71.1,1.966,,,0.0,,,0.4684,0.0705,-1.2321,0.625,0.0
2007,00-0020531,D.Brees,NO,16,,,47.13,6.096,4428,23,37,4488,28,0,1,0,29,18,7,25,7,13.536,684.0,0.0689,654.0,15.0,4.0,11.0,15.57,8.0,182.0,0.0855,76.4,65.9,0.949,,,0.0,,,0.5132,0.0585,4.6717,0.4375,0.0
2007,00-0020608,D.Carr,CAR,6,,,-34.89,2.658,635,56,4,695,3,0,0,0,3,5,1,6,7,9.207,164.0,-0.2127,136.0,13.0,11.0,4.0,0.0,0.0,0.0,0.0,14.9,11.1,-0.744,,,0.0,,,0.3659,0.1159,-6.1819,0.4375,0.0
2007,00-0003739,D.Culpepper,LV,7,,,2.22,5.199,1332,34,14,1380,5,1,2,0,8,5,6,11,0,0.0,223.0,0.01,185.0,21.0,8.0,9.0,0.0,0.0,0.0,0.0,28.4,27.6,-0.569,,,0.0,,,0.4126,0.148,-2.3557,0.0,0.0
2007,00-0021231,D.Garrard,JAX,12,,,89.6,7.669,2509,116,80,2705,18,0,1,0,19,3,5,8,11,14.679,383.0,0.234,324.0,20.0,18.0,21.0,20.58,8.0,95.0,0.2166,47.1,40.4,1.866,,,0.0,,,0.5117,0.0757,4.4724,0.6875,0.0
2007,00-0007835,D.Huard,KC,11,,,-43.52,4.473,2257,3,-1,2259,11,0,0,0,11,13,5,18,4,7.793,375.0,-0.116,333.0,37.0,2.0,3.0,6.92,2.0,40.0,0.1731,47.4,40.7,-1.366,,,0.0,,,0.4107,0.152,2.169,0.25,0.0
2007,00-0011022,D.McNabb,PHI,14,,,37.66,6.116,3324,183,63,3570,19,0,0,0,19,7,7,14,8,10.839,555.0,0.0679,473.0,44.0,25.0,13.0,20.9,6.0,171.0,0.1222,61.6,47.5,0.299,,,0.0,,,0.4667,0.1045,-0.584,0.5,0.5
2007,00-0022803,E.Manning,NYG,16,,,-58.18,4.836,3336,80,4,3420,23,1,0,0,24,20,9,29,10,13.815,572.0,-0.1017,527.0,27.0,9.0,9.0,-21.98,6.0,145.0,-0.1516,62.6,57.1,-1.072,,,0.0,,,0.4213,0.0997,-5.0181,0.625,0.0
2007,00-0005589,G.Frerotte,LA,8,,,-50.07,3.118,1014,2,3,1019,7,0,0,0,7,12,1,13,0,0.0,182.0,-0.2751,167.0,11.0,1.0,3.0,-8.8,0.0,12.0,-0.7333,20.1,25.0,-1.523,,,0.0,,,0.4286,0.1319,-4.3083,0.0,0.0
2007,00-0025427,J.Beck,MIA,5,,,-46.72,3.233,559,11,2,572,1,0,1,0,2,3,5,8,1,9.536,124.0,-0.3768,106.0,10.0,2.0,6.0,-13.07,2.0,28.0,-0.4668,11.9,7.1,-1.185,,,0.0,,,0.379,0.1532,-5.3977,0.0625,0.0
2007,00-0023460,J.Campbell,WAS,13,,,11.75,5.356,2700,184,7,2891,12,0,1,0,13,11,9,20,9,11.929,468.0,0.0251,416.0,20.0,22.0,10.0,-0.4,0.0,18.0,-0.0222,54.4,37.1,-0.724,,,0.0,,,0.4594,0.0876,1.6494,0.5625,0.0
2007,00-0024226,J.Cutler,DEN,16,,,45.03,6.329,3497,129,86,3712,20,0,1,0,21,14,6,20,7,11.034,526.0,0.0856,465.0,27.0,12.0,22.0,10.0,7.0,151.0,0.0662,66.3,61.8,1.186,,,0.0,,,0.481,0.0894,2.0814,0.4375,0.0
2007,00-0005755,J.Garcia,TB,13,,,26.36,7.064,2440,124,1,2565,13,1,0,0,14,4,6,10,9,12.37,367.0,0.0718,323.0,19.0,20.0,5.0,2.81,2.0,49.0,0.0574,49.2,40.0,-0.2,,,0.0,,,0.4496,0.079,2.5183,0.5625,0.0
2007,00-0021141,J.Harrington,ATL,12,,,-54.04,4.745,2215,37,0,2252,7,0,0,0,7,8,2,10,4,8.931,389.0,-0.1389,348.0,32.0,8.0,1.0,0.0,0.0,0.0,0.0,44.7,21.9,-1.111,,,0.0,,,0.3882,0.108,-3.8666,0.25,0.0
2007,00-0009311,J.Kitna,DET,16,,,-39.01,5.184,4066,56,14,4136,18,0,0,0,18,21,7,28,7,12.357,631.0,-0.0618,562.0,48.0,14.0,7.0,-19.79,3.0,151.0,-0.1311,75.9,51.4,-0.664,,,0.0,,,0.4532,0.122,1.727,0.4375,0.0
2007,00-0022912,J.Losman,BUF,8,,,-29.24,4.846,1204,91,21,1316,4,0,0,0,4,6,3,9,7,9.0,206.0,-0.1419,174.0,14.0,10.0,8.0,0.0,0.0,0.0,0.0,29.2,17.4,0.574,,,0.0,,,0.4369,0.1165,1.5693,0.4375,0.0
2007,00-0021206,J.McCown,LV,9,,,-24.94,3.68,1151,86,63,1300,10,0,0,0,10,11,4,15,0,0.0,233.0,-0.107,191.0,15.0,13.0,14.0,-2.22,2.0,55.0,-0.0404,26.7,34.5,-1.191,,,0.0,,,0.4249,0.1288,-1.2072,0.0,0.0
2007,00-0022164,K.Boller,BAL,12,,,-33.77,4.454,1743,82,7,1832,9,0,0,0,9,10,5,15,5,9.483,314.0,-0.1075,271.0,24.0,12.0,7.0,-11.45,2.0,59.0,-0.194,37.0,33.3,-0.853,,,0.0,,,0.4204,0.1274,2.4607,0.3125,0.0
2007,00-0024264,K.Clemens,NYJ,10,,,-47.28,3.799,1529,85,27,1641,5,0,1,0,6,10,2,12,4,9.926,300.0,-0.1576,247.0,27.0,11.0,15.0,-17.15,2.0,83.0,-0.2066,33.2,23.1,-1.64,,,0.0,,,0.4167,0.1333,-6.3859,0.25,0.0
2007,00-0017200,K.Warner,ARI,14,,,4.86,6.504,3409,19,1,3429,27,0,1,0,28,17,11,28,8,14.429,479.0,0.0102,448.0,20.0,3.0,8.0,18.26,12.0,177.0,0.1031,61.1,60.9,0.895,,,0.0,,,0.4781,0.1002,2.8405,0.5,0.0
2007,00-0022864,L.McCown,TB,5,,,-6.9,5.613,1009,118,0,1127,5,0,0,0,5,3,3,6,9,12.37,166.0,-0.0416,140.0,15.0,10.0,1.0,-14.09,3.0,117.0,-0.1204,21.6,14.3,-0.392,,,0.0,,,0.4578,0.1265,3.3941,0.5625,0.0
2007,00-0019599,M.Bulger,LA,12,,,-55.49,4.029,2392,19,0,2411,11,0,0,0,11,15,4,19,0,0.0,418.0,-0.1328,377.0,37.0,2.0,2.0,-27.0,5.0,109.0,-0.2477,47.5,39.3,-0.727,,,0.0,,,0.3995,0.134,-1.3613,0.0,0.0
2007,00-0007091,M.Hasselbeck,SEA,16,,,50.88,6.378,3966,85,27,4078,28,0,0,0,28,12,7,19,10,12.281,617.0,0.0825,560.0,33.0,15.0,9.0,18.8,8.0,141.0,0.1334,71.3,70.0,-0.071,,,0.0,,,0.5008,0.0859,2.6099,0.625,0.0
2007,00-0024225,M.Leinart,ARI,5,,,-7.62,4.172,647,40,3,690,2,0,0,0,2,4,0,4,8,14.429,126.0,-0.0605,112.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,12.3,4.3,-0.073,,,0.0,,,0.4444,0.0714,-8.6609,0.5,0.0
2007,00-0025708,M.Moore,CAR,8,,,-1.67,4.487,730,5,0,735,3,0,0,0,3,5,0,5,7,9.207,119.0,-0.014,111.0,6.0,1.0,1.0,3.96,3.0,97.0,0.0408,15.8,11.1,0.458,,,0.0,,,0.4118,0.0924,-3.5399,0.4375,0.0
2007,00-0022787,M.Schaub,HOU,11,,,-20.47,6.279,2241,22,32,2295,9,0,0,0,9,9,10,19,8,13.069,316.0,-0.0648,285.0,16.0,7.0,8.0,0.0,0.0,0.0,0.0,42.1,23.1,-0.17,,,0.0,,,0.4873,0.1108,5.7863,0.5,0.0
2007,00-0010346,P.Manning,IND,16,,,138.16,7.287,4040,8,4,4052,31,0,3,0,34,14,5,19,13,18.75,542.0,0.2549,515.0,21.0,2.0,4.0,47.96,8.0,112.0,0.4283,68.8,65.4,2.85,,,0.0,,,0.5406,0.0738,4.1016,0.8125,1.0
2007,00-0022942,P.Rivers,LAC,16,,,11.92,5.672,3152,35,1,3188,21,0,1,0,22,15,6,21,0,0.0,508.0,0.0235,460.0,22.0,7.0,19.0,15.94,6.0,119.0,0.1339,61.5,48.9,-0.593,,,0.0,,,0.4469,0.1004,2.1663,0.0,0.0
2007,00-0020613,Q.Gray,JAX,7,,,31.88,5.799,986,45,20,1051,10,0,0,0,10,5,1,6,11,14.679,164.0,0.1944,144.0,10.0,6.0,4.0,29.21,6.0,55.0,0.5311,18.3,21.3,0.442,,,0.0,,,0.4634,0.0976,-3.2145,0.6875,0.0
2007,00-0022121,R.Grossman,CHI,8,,,-54.41,3.976,1411,25,5,1441,4,0,0,0,4,7,4,11,7,10.438,254.0,-0.2142,221.0,25.0,4.0,4.0,-3.11,0.0,6.0,-0.5178,28.9,14.3,-0.88,,,0.0,,,0.3937,0.1417,-4.7625,0.4375,0.0
