season,player_id,player_name,team,position,total_epa,epa_per_play,total_tds,total_yards,turnovers,pct_team_yards,pct_team_tds,team_wins,pts_per_drive,late_epa,late_tds,any_a,late_epa_per_play,scrimmage_yards,target_share,yards_per_touch,total_touches,last_name,z_total_epa,z_epa_per_play,z_total_tds,z_total_yards,z_turnovers,z_pct_team_yards,z_pct_team_tds,z_team_wins,z_pts_per_drive,z_late_epa,z_late_tds,raw_index,mvp_index,top_qb_index,top_qb_name,nonqb_vs_topqb_pct
2025,00-0038134,K.Walker,SEA,RB,-3.5339999198913574,-0.014,5.0,1309.0,0.0,21.5,11.4,14.0,17.889,-2.8010001182556152,1.0,0,-0.04446031933739072,1309.0,7.9,5.194,252.0,walker,-1.2792864319155486,-1.2065577369250051,-0.7915449833570044,0.2937390699623983,0.5099492768481745,-0.5789639511256498,-0.5553902766726131,1.5775095244612023,0.8074402801114462,-1.0741407494361417,-0.6584674310151726,-0.30493143470809536,22.4,100.0,D.Maye,22.4
2025,00-0037840,K.Williams,LA,RB,25.900999069213867,0.088,13.0,1533.0,2.0,22.3,20.6,12.0,20.72,4.7129998207092285,3.0,0,0.0639050823147014,1533.0,8.6,5.197,295.0,williams,-0.6254197778062652,-1.0099414716914557,1.1692364982583157,0.8710766205904497,-1.9786031941709168,-0.5789455880955047,-0.5264423683900978,1.1600341188554177,1.1811235482672406,-0.6102104959025617,0.37144316621368706,0.3579763470428333,55.5,100.0,D.Maye,55.5
2025,00-0039915,L.McConkey,,WR,64.42900085449219,0.976,6.0,789.0,0.0,78900.0,600.0,0.0,0.0,7.21999979019165,1.0,0,0.43757574486010004,789.0,10600.0,11.955,66.0,mcconkey,0.2304380948636408,0.7017766021065036,-0.5464472981550894,-1.0465088154241495,0.5099492768481745,1.2315963905025846,1.296646551054399,-1.3448183147792894,-1.5538525436395279,-0.45542301374949606,-0.6584674310151726,-0.44448165648714005,15.4,100.0,D.Maye,15.4
2025,00-0036252,M.Pittman,,TE,64.97100067138672,0.812,7.0,793.0,0.0,79300.0,700.0,0.0,0.0,10.878000259399414,0.0,0,0.5439000129699707,793.0,11400.0,9.912,80.0,pittman,0.2424780343564821,0.3856484893780518,-0.30134961295317436,-1.0361992163057914,0.5099492768481745,1.2407779055751493,1.611297728038261,-1.3448183147792894,-1.5538525436395279,-0.22957032558201323,-1.1734227296296025,-0.522611851055486,11.5,100.0,D.Maye,11.5
2025,00-0038559,M.Wilson,,WR,85.06800079345703,1.091,7.0,1006.0,0.0,100600.0,700.0,0.0,0.0,40.76800155639648,6.0,0,2.0906667464818707,1006.0,12700.0,12.897,78.0,wilson,0.6889111472747385,0.9234518031051131,-0.30134961295317436,-0.4872130632532247,0.5099492768481745,1.729693583189219,1.611297728038261,-1.3448183147792894,-1.5538525436395279,1.615901592500705,1.9163090620569765,0.367172894863053,56.0,100.0,D.Maye,56.0
2025,00-0036554,N.Collins,HOU,WR,89.26399993896484,1.223,7.0,1132.0,0.0,20.4,21.9,12.0,14.963,28.27199935913086,2.0,0,1.5491506498153895,1132.0,21.7,15.507,73.0,collins,0.7821207282546496,1.1778963816426478,-0.30134961295317436,-0.1624606910249458,0.5099492768481745,-0.5789892002920992,-0.5223519030893076,1.1600341188554177,0.4212173049705579,0.8443719791623979,-0.1435121324007428,0.2418641387105197,49.7,100.0,D.Maye,49.7
2025,00-0039075,P.Nacua,LA,WR,161.28599548339844,1.16,11.0,1820.0,0.0,26.5,17.5,12.0,20.72,70.41000366210938,6.0,0,2.0261871557441546,1820.0,28.6,13.094,139.0,nacua,2.3820114320505956,1.056456923704279,0.6790411278544857,1.6107903573326405,0.5099492768481745,-0.5788491821872427,-0.5361965548765976,1.1600341188554177,1.1811235482672406,3.446061515823887,1.9163090620569765,1.2473773197353752,100.0,100.0,D.Maye,100.0
2025,00-0040784,Q.Judkins,CLE,RB,-22.5939998626709,-0.088,7.0,998.0,0.0,22.1,28.0,5.0,9.964,-7.652999877929687,0.0,0,-0.11911283856699902,998.0,6.9,3.883,257.0,judkins,-1.7026837078767676,-1.3492009097415016,-0.30134961295317436,-0.5078322614899409,0.5099492768481745,-0.5789501788530409,-0.503158181293292,-0.30112980076482815,-0.2386352762766396,-1.3737134799305424,-1.1734227296296025,-0.7283919773176173,1.2,100.0,D.Maye,1.2
2025,00-0036139,R.Dowdle,CAR,RB,6.458000183105469,0.023,7.0,1373.0,1.0,27.0,22.6,8.0,13.522,-10.137999534606934,1.0,0,-0.146927529487057,1373.0,10.4,4.975,276.0,dowdle,-1.0573249608917388,-1.1352361505167567,-0.30134961295317436,0.4586926558561273,-0.7343269586613712,-0.578837705293402,-0.5201493448504206,0.32508330764384863,0.2310097495440304,-1.5271426162251533,-0.6584674310151726,-0.41730035827188316,16.7,100.0,D.Maye,16.7
2025,00-0034844,S.Barkley,PHI,RB,-19.843000411987305,-0.062,9.0,1413.0,0.0,27.0,22.0,11.0,14.037,3.072000026702881,3.0,0,0.03864150976984756,1413.0,10.9,4.443,318.0,barkley,-1.641573231639254,-1.2990830382113814,0.18884575745065565,0.5617886470397079,0.5099492768481745,-0.578837705293402,-0.5220372519123238,0.9512964160525255,0.298988161094802,-0.711529295032975,0.37144316621368706,0.0007791433614244142,37.7,100.0,D.Maye,37.7
2025,00-0031588,S.Diggs,,WR,98.64800262451172,1.161,4.0,1013.0,0.0,101300.0,400.0,0.0,0.0,28.983999252319336,1.0,0,1.363952905991498,1013.0,10200.0,11.918,85.0,diggs,0.9905761944981559,1.0583845341477451,-1.0366426685589194,-0.4691712647960981,0.5099492768481745,1.7457612345662072,0.6673441970866747,-1.3448183147792894,-1.5538525436395279,0.8883323589396058,-0.6584674310151726,-0.37752847989655247,18.7,100.0,D.Maye,18.7
2025,00-0036963,St. Brown,DET,WR,125.29399871826172,1.044,11.0,1410.0,0.0,21.5,19.6,9.0,17.815,42.38399887084961,2.0,0,1.4127999623616536,1410.0,31.3,11.75,120.0,brown,1.5824881669659687,0.8328541122622033,0.6790411278544857,0.5540564477009393,0.5099492768481745,-0.5789639511256498,-0.5295888801599364,0.5338210104467409,0.7976725083546367,1.7156766856459822,-0.1435121324007428,0.4879108950255205,62.0,100.0,D.Maye,62.0
2025,00-0036973,T.Etienne,JAX,RB,3.25,0.011,13.0,1399.0,0.0,24.6,27.7,13.0,18.231,-5.227000236511231,6.0,0,-0.07063513833123286,1399.0,9.5,4.726,296.0,etienne,-1.1285872139288642,-1.1583674758383506,1.1692364982583157,0.5257050501254547,0.5099492768481745,-0.5788927943838375,-0.5041021348242437,1.36877182165831,0.8525832252577842,-1.2239271294038097,1.9163090620569765,0.649647658152448,70.1,100.0,D.Maye,70.1
