season,player_id,player_name,team,rush_attempts,receptions,total_touches,rush_yards,rec_yards,total_yards,rush_tds,rec_tds,total_tds,rush_epa,rec_epa,total_epa,epa_per_touch,late_epa,late_tds,fumbles_lost,scrimmage_yards,yards_per_touch,pct_team_yards,pct_team_tds,position,targets,catch_rate,target_share
2012,00-0026367,P.Hillis,KC,85.0,10.0,95.0,309.0,62.0,,1.0,0.0,1.0,-10.906999588012695,-0.7160000205039978,-11.62399959564209,-0.122,0.296999990940094,0.0,2.0,371.0,3.905,7.2,5.9,RB,14.0,0.714,3.0
2012,00-0024813,P.Thomas,NO,105.0,39.0,144.0,473.0,354.0,,1.0,1.0,2.0,2.9240000247955322,20.259000778198242,23.18400001525879,0.161,8.63599967956543,1.0,0.0,827.0,5.743,12.2,3.8,RB,53.0,0.736,8.1
2012,00-0023437,R.Brown,LAC,46.0,49.0,95.0,220.0,371.0,,0.0,0.0,0.0,-2.944999933242798,7.045000076293945,4.099999904632568,0.043,-0.05299999937415123,0.0,0.0,591.0,6.221,11.8,0.0,RB,60.0,0.817,11.7
2012,00-0024217,R.Bush,MIA,227.0,35.0,262.0,986.0,292.0,,6.0,2.0,8.0,-18.593000411987305,22.190000534057617,3.5969998836517334,0.014,9.553000450134277,3.0,2.0,1278.0,4.878,25.0,28.6,RB,51.0,0.686,10.2
2012,00-0028002,R.Cobb,GB,10.0,80.0,90.0,132.0,954.0,,0.0,8.0,8.0,8.866999626159668,82.84100341796875,91.70700073242188,1.019,23.32200050354004,1.0,0.0,1086.0,12.067,18.7,16.7,WR,104.0,0.769,19.0
2012,00-0029665,R.Griffin III,WAS,70.0,0.0,70.0,517.0,0.0,,7.0,0.0,7.0,25.54199981689453,0.0,25.54199981689453,0.365,3.5799999237060547,1.0,2.0,517.0,7.386,8.5,15.2,RB,1.0,0.0,0.2
2012,00-0027656,R.Gronkowski,,0.0,55.0,55.0,0.0,790.0,,0.0,11.0,11.0,0.0,74.4729995727539,74.4729995727539,1.354,3.7049999237060547,1.0,0.0,790.0,14.364,79000.0,1100.0,WR,81.0,0.679,8100.0
2012,00-0029683,R.Hillman,DEN,85.0,10.0,95.0,330.0,62.0,,1.0,0.0,1.0,-17.042999267578125,1.75600004196167,-15.286999702453613,-0.161,-9.534000396728516,0.0,1.0,392.0,4.126,6.0,2.0,RB,12.0,0.833,2.0
2012,00-0027155,R.Jennings,JAX,101.0,19.0,120.0,283.0,130.0,,2.0,0.0,2.0,-22.540000915527344,-2.2219998836517334,-24.76300048828125,-0.206,0.0,0.0,1.0,413.0,3.442,8.2,8.0,RB,27.0,0.704,4.6
2012,00-0027864,R.Mathews,LAC,184.0,39.0,223.0,707.0,252.0,,1.0,0.0,1.0,-16.874000549316406,6.4730000495910645,-10.401000022888184,-0.047,-6.103000164031982,0.0,2.0,959.0,4.3,19.1,3.3,RB,57.0,0.684,11.1
2012,00-0026163,R.Mendenhall,PIT,51.0,9.0,60.0,182.0,62.0,,0.0,1.0,1.0,-11.829000473022461,3.8970000743865967,-7.932000160217285,-0.132,-3.871000051498413,0.0,1.0,244.0,4.067,4.5,2.9,RB,11.0,0.818,1.9
2012,00-0026195,R.Rice,BAL,256.0,61.0,317.0,1138.0,478.0,,9.0,1.0,10.0,-0.9660000205039978,22.948999404907227,21.982999801635742,0.069,1.2269999980926514,2.0,0.0,1616.0,5.098,27.7,26.3,RB,83.0,0.735,14.9
2012,00-0029273,R.Turbin,SEA,80.0,19.0,99.0,354.0,181.0,,0.0,0.0,0.0,-9.17199993133545,8.184000015258789,-0.9879999756813049,-0.01,-3.11299991607666,0.0,0.0,535.0,5.404,9.7,0.0,RB,23.0,0.826,5.7
2012,00-0020498,R.Wayne,IND,1.0,106.0,107.0,-5.0,1355.0,,0.0,5.0,5.0,-1.3370000123977661,115.74800109863281,114.41100311279297,1.069,21.336999893188477,2.0,0.0,1350.0,12.617,23.2,15.6,WR,196.0,0.541,31.7
2012,00-0023462,R.White,,0.0,92.0,92.0,0.0,1351.0,,0.0,7.0,7.0,0.0,119.0510025024414,119.0510025024414,1.294,33.4119987487793,3.0,0.0,1351.0,14.685,135100.0,700.0,WR,144.0,0.639,14400.0
2012,00-0027976,R.Williams,ARI,58.0,7.0,65.0,164.0,44.0,,0.0,0.0,0.0,-21.468000411987305,2.431999921798706,-19.035999298095703,-0.293,0.0,0.0,2.0,208.0,3.2,4.6,0.0,RB,10.0,0.7,1.7
2012,00-0028202,S.Draughn,KC,59.0,24.0,83.0,233.0,158.0,,2.0,0.0,2.0,-2.5439999103546143,-2.2690000534057617,-4.813000202178955,-0.058,-1.9179999828338623,0.0,1.0,391.0,4.711,7.6,11.8,RB,30.0,0.8,6.4
2012,00-0026899,S.Greene,NYJ,276.0,19.0,295.0,1063.0,151.0,,8.0,0.0,8.0,-5.201000213623047,5.748000144958496,0.546999990940094,0.002,4.9679999351501465,3.0,1.0,1214.0,4.115,24.2,30.8,RB,31.0,0.613,6.3
2012,00-0022736,S.Jackson,LA,258.0,38.0,296.0,1045.0,321.0,,4.0,0.0,4.0,-21.490999221801758,19.17099952697754,-2.319999933242798,-0.008,2.6470000743865967,2.0,0.0,1366.0,4.615,25.5,14.8,RB,54.0,0.704,9.8
2012,00-0025431,S.Rice,SEA,2.0,50.0,52.0,6.0,748.0,,0.0,7.0,7.0,-0.6470000147819519,77.83599853515625,77.18900299072266,1.484,13.54800033569336,0.0,0.0,754.0,14.5,13.7,17.1,WR,82.0,0.61,20.4
2012,00-0028011,S.Ridley,NE,290.0,6.0,296.0,1263.0,51.0,,12.0,0.0,12.0,3.9739999771118164,1.4199999570846558,5.394000053405762,0.018,-9.854000091552734,3.0,2.0,1314.0,4.439,18.7,20.7,RB,14.0,0.429,2.2
2012,00-0020337,S.Smith,CAR,3.0,73.0,76.0,27.0,1174.0,,0.0,4.0,4.0,-3.8589999675750732,88.62300109863281,84.76399993896484,1.115,28.947999954223633,2.0,1.0,1201.0,15.803,21.1,10.3,WR,138.0,0.529,28.5
2012,00-0027994,S.Vereen,NE,62.0,8.0,70.0,251.0,149.0,,3.0,1.0,4.0,4.938000202178955,11.595000267028809,16.533000946044922,0.236,-1.8509999513626099,0.0,0.0,400.0,5.714,5.7,6.9,RB,13.0,0.615,2.0
2012,00-0026364,St.Johnson,,0.0,79.0,79.0,0.0,1046.0,,0.0,6.0,6.0,0.0,91.10800170898438,91.10800170898438,1.153,20.600000381469727,1.0,0.0,1046.0,13.241,104600.0,600.0,WR,149.0,0.53,14900.0
2012,00-0026262,T.Choice,BUF,47.0,4.0,51.0,193.0,9.0,,1.0,0.0,1.0,-0.6990000009536743,-1.4359999895095825,-2.135999917984009,-0.042,2.6540000438690186,1.0,0.0,202.0,3.961,3.7,2.8,RB,9.0,0.444,1.8
2012,00-0027888,T.Gerhart,MIN,50.0,20.0,70.0,169.0,155.0,,1.0,0.0,1.0,-11.36299991607666,1.4160000085830688,-9.946999549865723,-0.142,-2.2300000190734863,1.0,2.0,324.0,4.629,6.1,3.1,RB,27.0,0.741,5.6
2012,00-0006101,T.Gonzalez,,0.0,93.0,93.0,0.0,930.0,,0.0,8.0,8.0,0.0,98.46099853515625,98.46099853515625,1.059,17.070999145507812,1.0,0.0,930.0,10.0,93000.0,800.0,WR,124.0,0.75,12400.0
2012,00-0029608,T.Hilton,IND,5.0,50.0,55.0,29.0,861.0,,0.0,7.0,7.0,-0.5540000200271606,76.64600372314453,76.09200286865234,1.383,25.583999633789062,2.0,0.0,890.0,16.182,15.3,21.9,WR,90.0,0.556,14.5
2012,00-0029675,T.Richardson,CLE,267.0,51.0,318.0,950.0,367.0,,11.0,1.0,12.0,-31.06399917602539,24.93600082397461,-6.127999782562256,-0.019,0.3869999945163727,4.0,0.0,1317.0,4.142,25.6,42.9,RB,70.0,0.729,12.5
2012,00-0027996,T.Smith,BAL,3.0,49.0,52.0,9.0,855.0,,0.0,8.0,8.0,-0.8659999966621399,74.33399963378906,73.46800231933594,1.413,10.553999900817871,1.0,0.0,864.0,16.615,14.8,21.1,WR,110.0,0.445,19.7
2012,00-0029547,V.Ballard,IND,211.0,17.0,228.0,814.0,152.0,,2.0,1.0,3.0,-16.88599967956543,11.560999870300293,-5.323999881744385,-0.023,-2.5220000743865967,1.0,0.0,966.0,4.237,16.6,9.4,RB,27.0,0.63,4.4
2012,00-0027265,V.Cruz,,0.0,86.0,86.0,0.0,1092.0,,0.0,10.0,10.0,0.0,106.48799896240234,106.48799896240234,1.238,19.922000885009766,2.0,0.0,1092.0,12.698,109200.0,1000.0,WR,143.0,0.601,14300.0
2012,00-0023496,V.Jackson,,0.0,72.0,72.0,0.0,1384.0,,0.0,8.0,8.0,0.0,131.91799926757812,131.91799926757812,1.832,34.518001556396484,1.0,0.0,1384.0,19.222,138400.0,800.0,WR,148.0,0.486,14800.0
2012,00-0022178,W.McGahee,DEN,168.0,26.0,194.0,731.0,221.0,,4.0,0.0,4.0,-10.621999740600586,13.626999855041504,3.005000114440918,0.015,0.0,0.0,4.0,952.0,4.907,14.6,8.2,RB,34.0,0.765,5.8
2012,00-0028736,W.Powell,ARI,60.0,19.0,79.0,217.0,132.0,,0.0,0.0,0.0,-5.395999908447266,0.5,-4.895999908447266,-0.062,-5.060999870300293,0.0,0.0,349.0,4.418,7.8,0.0,RB,25.0,0.76,4.1
2012,00-0022427,W.Welker,NE,2.0,118.0,120.0,20.0,1354.0,,0.0,6.0,6.0,1.6799999475479126,109.78900146484375,111.46900177001953,0.929,31.385000228881836,2.0,0.0,1374.0,11.45,19.6,10.3,WR,175.0,0.674,27.6
2013,00-0022084,A.Boldin,SF,2.0,85.0,87.0,11.0,1179.0,,0.0,7.0,7.0,0.26899999380111694,118.48600006103516,118.75499725341797,1.365,33.32899856567383,2.0,0.0,1190.0,13.678,23.7,17.9,WR,129.0,0.659,31.4
2013,00-0027094,A.Brown,NYG,140.0,20.0,160.0,492.0,103.0,,3.0,0.0,3.0,-29.53700065612793,-0.08100000023841858,-29.618000030517578,-0.185,-28.482999801635742,0.0,3.0,595.0,3.719,11.5,10.3,RB,29.0,0.69,5.2
2013,00-0027793,A.Brown,PIT,7.0,110.0,117.0,4.0,1443.0,,0.0,8.0,8.0,-2.7360000610351562,113.35099792480469,110.61499786376953,0.945,25.384000778198242,2.0,0.0,1447.0,12.368,26.1,22.2,WR,166.0,0.663,28.6
2013,00-0030287,A.Ellington,ARI,118.0,39.0,157.0,652.0,371.0,,3.0,1.0,4.0,7.668000221252441,24.229000091552734,31.89699935913086,0.203,5.151000022888184,1.0,0.0,1023.0,6.516,17.6,11.1,RB,57.0,0.684,10.1
2013,00-0026796,A.Foster,HOU,122.0,22.0,144.0,542.0,183.0,,1.0,1.0,2.0,-1.1200000047683716,5.973999977111816,4.854000091552734,0.034,0.0,0.0,0.0,725.0,5.035,12.4,7.7,RB,35.0,0.629,5.6
2013,00-0021547,A.Gates,,0.0,77.0,77.0,0.0,872.0,,0.0,4.0,4.0,0.0,61.1879997253418,61.1879997253418,0.795,20.225000381469727,1.0,0.0,872.0,11.325,87200.0,400.0,WR,113.0,0.681,11300.0
2013,00-0027942,A.Green,,0.0,98.0,98.0,0.0,1426.0,,0.0,11.0,11.0,0.0,127.91000366210938,127.91000366210938,1.305,34.0,4.0,0.0,1426.0,14.551,142600.0,1100.0,WR,178.0,0.551,17800.0
2013,00-0029137,A.Jeffery,CHI,16.0,89.0,105.0,105.0,1421.0,,0.0,7.0,7.0,1.3830000162124634,115.63800048828125,117.02100372314453,1.114,25.670000076293945,2.0,0.0,1526.0,14.533,25.0,15.9,WR,151.0,0.589,26.3
2013,00-0022044,A.Johnson,,0.0,109.0,109.0,0.0,1407.0,,0.0,5.0,5.0,0.0,99.73100280761719,99.73100280761719,0.915,18.3799991607666,0.0,0.0,1407.0,12.908,140700.0,500.0,WR,181.0,0.602,18100.0
2013,00-0029141,A.Morris,WAS,276.0,9.0,285.0,1275.0,78.0,,7.0,0.0,7.0,-16.84600067138672,3.5989999771118164,-13.246999740600586,-0.046,-19.509000778198242,1.0,4.0,1353.0,4.747,22.8,20.6,RB,12.0,0.75,2.0
2013,00-0025394,A.Peterson,MIN,279.0,29.0,308.0,1266.0,171.0,,10.0,1.0,11.0,-4.322999954223633,5.0320000648498535,0.7089999914169312,0.002,-4.26200008392334,0.0,2.0,1437.0,4.666,26.0,28.9,RB,40.0,0.725,7.5
2013,00-0030550,A.Sanders,JAX,2.0,51.0,53.0,4.0,484.0,,0.0,1.0,1.0,0.0430000014603138,21.525999069213867,21.569000244140625,0.407,4.117000102996826,1.0,0.0,488.0,9.208,9.9,4.3,TE,86.0,0.593,14.7
2013,00-0029239,B.Bolden,NE,55.0,21.0,76.0,271.0,152.0,,3.0,0.0,3.0,-3.01200008392334,1.2400000095367432,-1.7719999551773071,-0.023,0.5239999890327454,0.0,0.0,423.0,5.566,6.6,6.8,RB,29.0,0.724,4.7
2013,00-0029429,B.Brown,PHI,76.0,8.0,84.0,314.0,84.0,,2.0,0.0,2.0,-6.453000068664551,3.506999969482422,-2.946000099182129,-0.035,5.179999828338623,2.0,0.0,398.0,4.738,6.0,3.9,RB,13.0,0.615,2.6
2013,00-0029795,B.Cunningham,LA,48.0,6.0,54.0,261.0,59.0,,1.0,0.0,1.0,-6.757999897003174,3.359999895095825,-3.3980000019073486,-0.063,-2.9600000381469727,0.0,1.0,320.0,5.926,6.4,3.1,RB,10.0,0.6,2.0
2013,00-0025860,B.Green-Ellis,CIN,220.0,4.0,224.0,756.0,22.0,,7.0,0.0,7.0,-23.445999145507812,-0.6629999876022339,-24.108999252319336,-0.108,1.2389999628067017,3.0,2.0,778.0,3.473,13.1,15.2,RB,8.0,0.5,1.4
2013,00-0027077,B.Hartline,,0.0,76.0,76.0,0.0,1016.0,,0.0,4.0,4.0,0.0,77.54000091552734,77.54000091552734,1.02,16.8799991607666,1.0,0.0,1016.0,13.368,101600.0,400.0,WR,133.0,0.571,13300.0
2013,00-0023545,B.Jacobs,NYG,58.0,2.0,60.0,238.0,13.0,,4.0,0.0,4.0,-0.39500001072883606,0.7699999809265137,0.37400001287460327,0.006,0.0,0.0,1.0,251.0,4.183,4.9,13.8,RB,7.0,0.286,1.2
2013,00-0027681,B.LaFell,CAR,2.0,49.0,51.0,15.0,627.0,,0.0,5.0,5.0,1.5010000467300415,52.08599853515625,53.58700180053711,1.051,8.319999694824219,0.0,0.0,642.0,12.588,12.7,13.9,WR,85.0,0.576,18.2
2013,00-0025439,B.Leonard,TB,47.0,29.0,76.0,182.0,179.0,,0.0,0.0,0.0,-1.3819999694824219,5.25600004196167,3.872999906539917,0.051,-2.3489999771118164,0.0,0.0,361.0,4.75,7.6,0.0,RB,37.0,0.784,7.5
2013,00-0024334,B.Marshall,,0.0,100.0,100.0,0.0,1295.0,,0.0,12.0,12.0,0.0,120.1050033569336,120.1050033569336,1.201,29.304000854492188,3.0,0.0,1295.0,12.95,129500.0,1200.0,WR,165.0,0.606,16500.0
2013,00-0029264,B.Pierce,BAL,152.0,20.0,172.0,436.0,104.0,,2.0,0.0,2.0,-38.39899826049805,-0.9169999957084656,-39.316001892089844,-0.229,-3.1659998893737793,0.0,0.0,540.0,3.14,10.6,7.7,RB,25.0,0.8,4.1
2013,00-0028064,B.Powell,NYJ,176.0,36.0,212.0,697.0,272.0,,1.0,0.0,1.0,-20.31399917602539,8.564000129699707,-11.75,-0.055,-4.090000152587891,0.0,0.0,969.0,4.571,18.8,4.3,RB,57.0,0.632,11.9
2013,00-0029384,B.Rainey,TB,150.0,15.0,165.0,566.0,46.0,,5.0,1.0,6.0,-22.20800018310547,-2.996999979019165,-25.204999923706055,-0.153,-21.895000457763672,2.0,1.0,612.0,3.709,12.9,21.4,RB,19.0,0.789,3.8
2013,00-0027890,B.Tate,HOU,181.0,34.0,215.0,771.0,140.0,,4.0,0.0,4.0,-16.426000595092773,-2.3450000286102295,-18.770999908447266,-0.087,-3.628999948501587,0.0,2.0,911.0,4.237,15.6,15.4,RB,49.0,0.694,7.9
2013,00-0028112,C.Clay,MIA,7.0,69.0,76.0,15.0,759.0,,1.0,6.0,7.0,-4.03000020980835,65.50199890136719,61.47200012207031,0.809,16.174999237060547,2.0,0.0,774.0,10.184,14.7,21.9,WR,102.0,0.676,17.5
2013,00-0029697,C.Fleener,,0.0,52.0,52.0,0.0,608.0,,0.0,4.0,4.0,0.0,45.069000244140625,45.069000244140625,0.867,2.496000051498413,0.0,0.0,608.0,11.692,60800.0,400.0,WR,89.0,0.584,8900.0
2013,00-0027531,C.Ivory,NYJ,182.0,2.0,184.0,833.0,10.0,,3.0,0.0,3.0,-9.331000328063965,-0.3179999887943268,-9.64900016784668,-0.052,-1.5809999704360962,1.0,0.0,843.0,4.582,16.4,13.0,RB,7.0,0.286,1.5
2013,00-0025389,C.Johnson,,0.0,84.0,84.0,0.0,1492.0,,0.0,12.0,12.0,0.0,135.4530029296875,135.4530029296875,1.613,18.121999740600586,0.0,0.0,1492.0,17.762,149200.0,1200.0,WR,158.0,0.532,15800.0
2013,00-0026164,C.Johnson,TEN,279.0,42.0,321.0,1077.0,345.0,,6.0,4.0,10.0,-23.13800048828125,14.74899959564209,-8.388999938964844,-0.026,0.22300000488758087,3.0,1.0,1422.0,4.43,27.0,27.8,RB,52.0,0.808,9.9
2013,00-0027939,C.Newton,CAR,62.0,0.0,62.0,239.0,0.0,,4.0,0.0,4.0,9.902999877929688,0.0,9.902999877929688,0.16,-2.2320001125335693,0.0,0.0,239.0,3.855,4.7,11.1,RB,0.0,0.0,0.0
2013,00-0027140,C.Ogbonnaya,CLE,50.0,48.0,98.0,240.0,343.0,,0.0,2.0,2.0,2.0290000438690186,9.822999954223633,11.85200023651123,0.121,-0.47999998927116394,0.0,1.0,583.0,5.949,10.4,6.7,RB,75.0,0.64,11.2
2013,00-0030578,C.Patterson,MIN,12.0,45.0,57.0,158.0,469.0,,3.0,4.0,7.0,14.642000198364258,26.3799991607666,41.02199935913086,0.72,26.674999237060547,5.0,0.0,627.0,11.0,11.4,18.4,RB,77.0,0.584,14.4
2013,00-0028052,C.Shorts,,0.0,66.0,66.0,0.0,777.0,,0.0,3.0,3.0,0.0,60.31999969482422,60.31999969482422,0.914,2.115999937057495,1.0,0.0,777.0,11.773,77700.0,300.0,WR,125.0,0.528,12500.0
2013,00-0027861,C.Spiller,BUF,202.0,33.0,235.0,933.0,185.0,,2.0,0.0,2.0,-15.625,1.6330000162124634,-13.991999626159668,-0.06,-3.6050000190734863,0.0,1.0,1118.0,4.757,20.3,6.5,RB,40.0,0.825,7.7
2013,00-0026035,D.Amendola,NE,1.0,54.0,55.0,1.0,633.0,,0.0,2.0,2.0,-1.1779999732971191,52.297000885009766,51.11899948120117,0.929,18.490999221801758,1.0,0.0,634.0,11.527,9.9,4.5,WR,83.0,0.651,13.4
2013,00-0028434,D.Baldwin,SEA,2.0,50.0,52.0,6.0,778.0,,0.0,5.0,5.0,-0.3319999873638153,73.50299835205078,73.1709976196289,1.407,9.32800006866455,1.0,0.0,784.0,15.077,14.8,12.2,WR,74.0,0.676,18.0
2013,00-0025410,D.Bowe,,0.0,57.0,57.0,0.0,673.0,,0.0,5.0,5.0,0.0,62.75600051879883,62.75600051879883,1.101,11.701000213623047,1.0,0.0,673.0,11.807,67300.0,500.0,WR,103.0,0.553,10300.0
2013,00-0027003,D.Brown,IND,102.0,27.0,129.0,537.0,214.0,,6.0,2.0,8.0,10.619999885559082,9.23900032043457,19.858999252319336,0.154,2.299999952316284,3.0,0.0,751.0,5.822,14.1,22.9,RB,35.0,0.771,6.0
2013,00-0027902,D.Bryant,DAL,1.0,93.0,94.0,1.0,1233.0,,0.0,13.0,13.0,-0.3970000147819519,106.93099975585938,106.53299713134766,1.133,33.77299880981445,4.0,0.0,1234.0,13.128,21.7,28.9,WR,162.0,0.574,27.8
2013,00-0030564,D.Hopkins,,0.0,52.0,52.0,0.0,802.0,,0.0,2.0,2.0,0.0,57.60100173950195,57.60100173950195,1.108,12.321000099182129,0.0,0.0,802.0,15.423,80200.0,200.0,WR,91.0,0.571,9100.0
2013,00-0026189,D.Jackson,PHI,3.0,82.0,85.0,2.0,1332.0,,0.0,9.0,9.0,-1.4630000591278076,111.63700103759766,110.17400360107422,1.296,28.35300064086914,2.0,0.0,1334.0,15.694,20.0,17.6,WR,126.0,0.651,25.3
2013,00-0030236,D.Johnson,HOU,49.0,8.0,57.0,183.0,46.0,,0.0,0.0,0.0,-8.78600025177002,0.8849999904632568,-7.901000022888184,-0.139,-4.815000057220459,0.0,0.0,229.0,4.018,3.9,0.0,RB,12.0,0.667,1.9
2013,00-0029613,D.Martin,TB,127.0,12.0,139.0,456.0,66.0,,1.0,0.0,1.0,-17.785999298095703,-0.6200000047683716,-18.4060001373291,-0.132,0.0,0.0,0.0,522.0,3.755,11.0,3.6,RB,24.0,0.5,4.9
2013,00-0027651,D.McCluster,KC,8.0,53.0,61.0,5.0,511.0,,0.0,2.0,2.0,-4.961999893188477,36.36899948120117,31.406999588012695,0.515,7.544000148773193,1.0,0.0,516.0,8.459,9.8,4.9,TE,83.0,0.639,15.5
2013,00-0026144,D.McFadden,LV,114.0,17.0,131.0,379.0,108.0,,5.0,0.0,5.0,-23.15399932861328,6.144000053405762,-17.01099967956543,-0.13,-4.677000045776367,1.0,1.0,487.0,3.718,9.2,15.2,RB,25.0,0.68,4.9
2013,00-0028009,D.Murray,DAL,217.0,53.0,270.0,1121.0,350.0,,9.0,1.0,10.0,16.23200035095215,17.774999618530273,34.00699996948242,0.126,10.956999778747559,3.0,1.0,1471.0,5.448,25.9,22.2,RB,66.0,0.803,11.3
2013,00-0029612,D.Richardson,LA,69.0,14.0,83.0,215.0,121.0,,0.0,0.0,0.0,-13.182999610900879,2.825000047683716,-10.357999801635742,-0.125,0.0,0.0,0.0,336.0,4.048,6.7,0.0,RB,18.0,0.778,3.6
2013,00-0023564,D.Sproles,NO,53.0,71.0,124.0,220.0,604.0,,2.0,2.0,4.0,-2.9119999408721924,36.4109992980957,33.499000549316406,0.27,3.006999969482422,0.0,1.0,824.0,6.645,12.5,8.5,RB,89.0,0.798,13.8
2013,00-0027874,D.Thomas,,0.0,92.0,92.0,0.0,1430.0,,0.0,14.0,14.0,0.0,123.10600280761719,123.10600280761719,1.338,31.663000106811523,4.0,0.0,1430.0,15.543,143000.0,1400.0,WR,143.0,0.643,14300.0
2013,00-0028000,D.Thomas,MIA,109.0,15.0,124.0,406.0,63.0,,4.0,2.0,6.0,-8.210000038146973,3.884999990463257,-4.324999809265137,-0.035,-2.0789999961853027,2.0,0.0,469.0,3.782,8.9,18.8,RB,17.0,0.882,2.9
2013,00-0024389,D.Walker,,0.0,60.0,60.0,0.0,571.0,,0.0,6.0,6.0,0.0,51.9119987487793,51.9119987487793,0.865,9.736000061035156,1.0,0.0,571.0,9.517,57100.0,600.0,TE,86.0,0.698,8600.0
2013,00-0026019,D.Woodhead,LAC,106.0,76.0,182.0,429.0,609.0,,2.0,6.0,8.0,-6.502999782562256,43.78900146484375,37.2859992980957,0.205,11.937999725341797,1.0,1.0,1038.0,5.703,16.2,19.5,RB,87.0,0.874,16.3
2013,00-0024242,De.Williams,CAR,201.0,26.0,227.0,843.0,333.0,,3.0,1.0,4.0,-14.680000305175781,14.387999534606934,-0.2919999957084656,-0.001,11.357000350952148,2.0,1.0,1176.0,5.181,23.2,11.1,RB,36.0,0.722,7.7
2013,00-0029317,E.Baker,CLE,43.0,8.0,51.0,171.0,57.0,,2.0,0.0,2.0,0.10499999672174454,2.7869999408721924,2.8919999599456787,0.057,2.8919999599456787,2.0,0.0,228.0,4.471,4.1,6.7,RB,9.0,0.889,1.3
2013,00-0027690,E.Decker,,0.0,87.0,87.0,0.0,1288.0,,0.0,11.0,11.0,0.0,107.1449966430664,107.1449966430664,1.232,26.391000747680664,4.0,0.0,1288.0,14.805,128800.0,1100.0,WR,136.0,0.64,13600.0
2013,00-0030485,E.Lacy,GB,284.0,35.0,319.0,1178.0,257.0,,11.0,0.0,11.0,-2.4600000381469727,3.3269999027252197,0.8669999837875366,0.003,4.38700008392334,5.0,1.0,1435.0,4.498,22.2,26.2,RB,44.0,0.795,7.9
2013,00-0026182,E.Royal,LAC,3.0,47.0,50.0,21.0,625.0,,0.0,8.0,8.0,0.2549999952316284,62.869998931884766,63.125,1.262,13.347999572753906,1.0,0.0,646.0,12.92,10.1,19.5,WR,67.0,0.701,12.5
2013,00-0027685,E.Sanders,PIT,2.0,67.0,69.0,25.0,733.0,,0.0,6.0,6.0,2.5490000247955322,52.93199920654297,55.48099899291992,0.804,9.692999839782715,2.0,0.0,758.0,10.986,13.7,16.7,WR,113.0,0.593,19.4
2013,00-0023500,F.Gore,SF,276.0,16.0,292.0,1128.0,141.0,,9.0,0.0,9.0,-32.70399856567383,1.6030000448226929,-31.100000381469727,-0.107,-6.703999996185303,1.0,3.0,1269.0,4.346,25.3,23.1,RB,26.0,0.615,6.3
2013,00-0024204,F.Jackson,BUF,206.0,47.0,253.0,890.0,387.0,,9.0,1.0,10.0,2.9820001125335693,17.917999267578125,20.899999618530273,0.083,6.514999866485596,2.0,0.0,1277.0,5.047,23.2,32.3,RB,66.0,0.712,12.7
2013,00-0026162,F.Jones,PIT,48.0,9.0,57.0,184.0,63.0,,0.0,0.0,0.0,-8.57800006866455,2.078000068664551,-6.5,-0.114,-0.503000020980835,0.0,1.0,247.0,4.333,4.5,0.0,RB,13.0,0.692,2.2
2013,00-0030456,G.Bernard,CIN,170.0,56.0,226.0,695.0,514.0,,5.0,3.0,8.0,-12.692999839782715,27.42799949645996,14.734000205993652,0.065,-0.7910000085830688,1.0,1.0,1209.0,5.35,20.3,17.4,RB,70.0,0.8,12.1
2013,00-0024267,G.Jennings,,0.0,68.0,68.0,0.0,804.0,,0.0,4.0,4.0,0.0,64.19300079345703,64.19300079345703,0.944,18.049999237060547,1.0,0.0,804.0,11.824,80400.0,400.0,WR,106.0,0.642,10600.0
2013,00-0025418,G.Olsen,,0.0,73.0,73.0,0.0,816.0,,0.0,6.0,6.0,0.0,64.52300262451172,64.52300262451172,0.884,12.67199993133545,1.0,0.0,816.0,11.178,81600.0,600.0,WR,111.0,0.658,11100.0
2013,00-0027891,G.Tate,SEA,3.0,64.0,67.0,31.0,898.0,,0.0,5.0,5.0,1.4149999618530273,73.60099792480469,75.01499938964844,1.12,20.69099998474121,1.0,0.0,929.0,13.866,17.6,12.2,WR,98.0,0.653,23.9
2013,00-0026224,H.Douglas,,0.0,85.0,85.0,0.0,1067.0,,0.0,2.0,2.0,0.0,75.41899871826172,75.41899871826172,0.887,12.765000343322754,0.0,0.0,1067.0,12.553,106700.0,200.0,WR,132.0,0.644,13200.0
2013,00-0023465,H.Miller,,0.0,58.0,58.0,0.0,593.0,,0.0,1.0,1.0,0.0,36.48699951171875,36.48699951171875,0.629,7.446000099182129,0.0,0.0,593.0,10.224,59300.0,100.0,WR,78.0,0.744,7800.0
2013,00-0027005,H.Nicks,,0.0,56.0,56.0,0.0,896.0,,0.0,0.0,0.0,0.0,60.62300109863281,60.62300109863281,1.083,13.47700023651123,0.0,0.0,896.0,16.0,89600.0,0.0,WR,101.0,0.554,10100.0
2013,00-0027218,J.Bell,DET,166.0,53.0,219.0,650.0,547.0,,8.0,0.0,8.0,-7.480000019073486,30.683000564575195,23.20400047302246,0.106,-1.36899995803833,2.0,3.0,1197.0,5.466,18.7,18.2,RB,70.0,0.757,11.1
2013,00-0028040,J.Cameron,,0.0,80.0,80.0,0.0,917.0,,0.0,7.0,7.0,0.0,73.79499816894531,73.79499816894531,0.922,16.722000122070312,1.0,0.0,917.0,11.462,91700.0,700.0,WR,118.0,0.678,11800.0
